,단지명
9439,가나3차(102동)
9440,금오
9441,뉴타운A동
9442,대동다숲
9443,동부브리앙뜨
9444,동부주택브리앙뜨
9445,띠아모
9446,로그인한진
9447,보미리전빌3
9448,부남프라자
9449,삼아
9450,성남동나래빌주상복합
9451,수산리치빌(101동)
9452,수산리치빌(102동)
9453,쉐르진
9454,아트팰리스
9455,양지참빛
9456,예건췌리쉬
9457,우원파크빌
9458,월드팰리스
9459,크란츠빌Ⅱ
9460,한빛스위티
9461,센트럴타운(3단지)
9462,은빛마을(두산위브)
9463,은행주공
9464,은행주공2
9465,백두씨티웰빙
9466,중앙동힐스테이트1차
9467,가나
9468,가나2차
9469,금오베스트샵
9470,비제이위채
9471,상일
9472,성남자이
9473,성원초원
9474,아튼빌
9475,주원파크빌
9476,태연스카이빌
9477,현성라비도르
9478,거산1
9479,거산2
9480,대원레스피아
9481,연안
9482,태산1
9483,태산2
9484,권선신일유토빌
9485,가림29차102동
9486,가림29차103동
9487,가림29차104동
9488,동은101동
9489,동은102동
9490,드림3차
9491,서수원엠코타운르본느
9492,엘디코오롱
9493,일월청구
9494,권선3지구써미트빌
9495,권선3지구주공1단지
9496,권선대우
9497,권선삼성
9498,권선자이e편한세상
9499,대원신동아
9500,동양덱스빌
9501,두산동아
9502,매탄권선역리버파크
9503,문영
9504,"보성,유원"
9505,삼천리1차
9506,삼천리2차
9507,삼호벽산
9508,상록3단지
9509,상록5단지
9510,수원시청역SKVIEW
9511,수원아이파크시티1단지
9512,수원아이파크시티2단지
9513,수원아이파크시티3단지
9514,수원아이파크시티4단지
9515,신안풍림
9516,우남1
9517,우남2
9518,전원
9519,신미주
9520,엘지빌리지1
9521,엘지빌리지2
9522,엘지빌리지3
9523,엘지빌리지4
9524,일신건영(휴먼빌)
9525,쌍용스윗닷홈2단지
9526,한라비발디1단지
9527,한라비발디2단지
9528,서수원울트라참누리파크1단지
9529,서수원울트라참누리파크2단지
9530,센트라우스
9531,화서성일
9532,희성연인
9533,공우맨션
9534,권선어울림
9535,녹턴
9536,수원권선데시앙
9537,한주
9538,해피하임
9539,영조아름다운나날1단지
9540,영조아름다운나날2단지
9541,오목천동대우푸르지오1단지
9542,오목천동푸르지오2단지
9543,청구2
9544,서수원레이크푸르지오1단지
9545,서수원레이크푸르지오2단지
9546,서수원자이
9547,웅비
9548,가림
9549,가림20차
9550,가림21차
9551,가림22차(나동)
9552,가림23차나동
9553,가림25차
9554,가림26차가동
9555,가림26차나동
9556,구림해피타운
9557,다림(815-3)
9558,대건칸타빌리더스
9559,동화펠리스(101동)
9560,미래탑마을
9561,민석그린
9562,보림B동
9563,새롬102동
9564,새롬103동
9565,우리
9566,우리3차
9567,청우(101동)
9568,청우(102동)
9569,탑캐슬(874-4)
9570,탑캐슬13차
9571,탑캐슬19차
9572,탑하우스
9573,현대탑월드
9574,삼익2
9575,호매실GS아파트
9576,그대가센트럴파크
9577,그대가프리미어
9578,극동의푸른별
9579,늘푸른벽산
9580,동수원LG빌리지3
9581,동수원엘지빌리지1차
9582,동수원자이2차
9583,마젤란21(1101동)
9584,망포마을쌍용1차
9585,망포벽산이빌리지
9586,망포쌍용에듀파크
9587,망포역아이파크
9588,망포현대2아이파크
9589,방죽마을영통뜨란채
9590,삼정라츠
9591,세흥
9592,센트럴하이츠
9593,청와
9594,해피홈타운
9595,금성5
9596,매탄레이크파크아파트
9597,매탄위브하늘채
9598,매탄주공4
9599,매탄주공5
9600,백자
9601,삼성1
9602,삼성2
9603,삼성3
9604,성일
9605,원천성일
9606,재왕아트빌
9607,주공그린빌1
9608,주공그린빌2
9609,주공그린빌3
9610,주공그린빌4
9611,주공그린빌5
9612,한국2
9613,현대힐스테이트
9614,래미안영통마크원1단지
9615,래미안영통마크원2단지
9616,myown
9617,건영1차
9618,대우월드마크
9619,벽산(1053-2)
9620,벽산(957-6)
9621,벽적골두산
9622,벽적골롯데
9623,벽적골우성
9624,벽적골주공휴먼시아8단지
9625,벽적골한신
9626,벽적골휴먼시아9단지
9627,살구골마을진덕서광성지동아
9628,삼성아파트
9629,신나무실건영
9630,신나무실극동
9631,신나무실동보
9632,신나무실미주
9633,신나무실신명
9634,신나무실신성
9635,신나무실신안
9636,신나무실신원
9637,신나무실쌍용
9638,신나무실진흥
9639,신나무실풍림
9640,신나무실휴먼시아5단지
9641,영통3풍림아이원
9642,영통e-편한세상
9643,영통센트럴파크뷰
9644,영통아이파크
9645,영통하우스토리
9646,청명마을(주공)
9647,청명마을대우
9648,청명마을동신
9649,청명마을삼성
9650,청명센트레빌
9651,황골마을(쌍용)
9652,황골마을신명
9653,황골마을주공1
9654,황골마을한국
9655,광교호반베르디움
9656,원천레이크파크
9657,원천신미주
9658,광교 해모로 아파트
9659,광교2차e편한세상
9660,광교e편한세상
9661,광교한양수자인
9662,래미안광교
9663,오드카운티
9664,자연앤자이1단지
9665,자연앤자이2단지
9666,자연앤자이3단지
9667,자연앤힐스테이트
9668,광교LAKEPARK한양수자인
9669,광교호수마을호반써밋
9670,"대성(A,B,C)"
9671,동진맨션
9672,삼풍프라자빌라트
9673,선경아트빌
9674,송죽동희성연인
9675,송죽프라자
9676,수원로얄팰리스
9677,웰가아파트
9678,희훈루체팰리스(총4동)
9679,경성A
9680,광교프라자
9681,남창
9682,유천프라자
9683,익주
9684,태영2
9685,경원아파트
9686,공우
9687,금송
9688,동성영화타운
9689,삼원
9690,건우2차
9691,대우이안
9692,"반석(101동,102동)"
9693,밤꽃마을뜨란채
9694,서희스타힐스2단지
9695,서희스타힐스3단지
9696,성균관대역서희스타힐스아파트1단지
9697,송촌스페이스향301동
9698,율전
9699,장미5
9700,장미6
9701,장안
9702,천록
9703,청도
9704,화남
9705,수원장안힐스테이트
9706,장안STX칸1단지
9707,장안STX칸2단지
9708,기산
9709,꽃뫼노을마을한마루아파트
9710,꽃뫼마을신안
9711,꽃뫼마을장안
9712,남서울그린맨션
9713,노을마을대동
9714,눈e부신
9715,대월마을대림진흥
9716,동남타운
9717,동신1단지
9718,동신2단지
9719,동신3단지
9720,두견마을벽산3차
9721,두견마을현대벽산
9722,백설 에듀빌
9723,백설마을삼환나우빌
9724,백설마을성지동양고속아파트
9725,백설마을현대코오롱아파트
9726,백설마을효성
9727,벽산그랜드코아
9728,보은맨션
9729,북수원리버파크
9730,수원 SK SKY VIEW
9731,수원정자금강에스쁘아
9732,신호정자
9733,연꽃마을벽산
9734,연꽃마을풍림
9735,익주빌라트
9736,정자2차희성연인
9737,정자KTe-편한세상
9738,청솔마을SK한화
9739,청솔마을한라
9740,화서역 우방 센트럴파크
9741,화서역 위너스 파크
9742,화서역파크뷰
9743,광교산임광그대가
9744,맥스빌
9745,수원광교산스위첸
9746,조원샤르망
9747,주공뉴타운1
9748,주공뉴타운2
9749,티앤와이꿈사랑
9750,포레스트빌
9751,한일타운대림
9752,한일타운쌍용
9753,한일타운우성
9754,한일타운태영
9755,비단마을베스트타운
9756,비단마을성우우방
9757,비단마을신명
9758,비단마을영풍
9759,삼호진덕
9760,신안한일
9761,천천삼성래미안
9762,화서역푸르지오더에듀포레
9763,노송
9764,무진
9765,북수원아이파크
9766,삼청
9767,영림프라자
9768,화남1
9769,화남2
9770,해창
9771,계림아파트
9772,문화맨션
9773,아이제이빌
9774,연향예스빌
9775,대한대우
9776,이건
9777,KCC파크타운
9778,나성복합상가
9779,동수원신도브래뉴
9780,수원광교양우내안애애플아파트
9781,우만R타워
9782,우만동삼성래미안
9783,우만주공1단지
9784,우만주공2단지
9785,우만주공4단지
9786,CJ아파트101동
9787,다림(975-15)
9788,다림늘푸른아파트
9789,래미안노블클래스1단지
9790,래미안노블클래스2단지
9791,무비하임
9792,삼호파크타워
9793,선경1
9794,선경2
9795,선경3
9796,선경리빙빌라트
9797,수원인계푸르지오
9798,신반포수원(한신)
9799,엘디그린토피아
9800,인계극동스타클래스아파트
9801,인계베스트빌
9802,인계지음
9803,인계파밀리에
9804,인계희성연인
9805,한화꿈에그린파크
9806,해피포트
9807,현대콤비타운
9808,동오
9809,여울
9810,진우빌라트
9811,포레스트
9812,꽃뫼마을신동아
9813,꽃뫼마을엘지
9814,꽃뫼마을코오롱
9815,꽃뫼마을풍림
9816,꽃뫼버들마을금강
9817,꽃뫼버들마을진흥
9818,꽃뫼양지마을대우
9819,꽃뫼양지마을현대
9820,민영루이스
9821,벽산아파트
9822,수원화서역동문굿모닝힐
9823,신우상가
9824,칠성
9825,한진현대아파트
9826,화서3단지주공
9827,화서4단지주공
9828,화서5주공
9829,화서맨션가동
9830,화서맨션나동
9831,화서역블루밍푸른숲
9832,화서위브하늘채
9833,녹원
9834,동운디오빌
9835,동하시티주상복합
9836,보우
9837,아주1
9838,아주2
9839,아주3
9840,아주4차아파트
9841,아주5
9842,하이얀(1772-15)
9843,하이얀(1772-4)
9844,하이얀(1772-5)
9845,산호2
9846,황제
9847,상록힐스테이트
9848,시흥능곡신안인스빌
9849,시흥능곡엘드수목토
9850,시흥능곡자연앤(4단지)
9851,삼보(7동)
9852,서강1
9853,서강2
9854,서해
9855,연진
9856,영남1
9857,영남2
9858,우남한신
9859,진양3차
9860,청구1
9861,금강1차102동
9862,금강2차
9863,대성101동
9864,매화마을홍익
9865,서능1차(101~103동)
9866,서능아파트(201동202동203동)
9867,영동
9868,제성
9869,"진양101,102동"
9870,부국미산아파트(1동2동3동)
9871,상아그린
9872,해가든더클래식
9873,경남아너스빌아파트
9874,경신둥지
9875,금보
9876,동경3
9877,동경4
9878,동진2
9879,명성1
9880,부강
9881,산호3차
9882,시흥5차대우푸르지오
9883,시흥신천삼환나우빌
9884,시흥신천휴먼시아
9885,연희아파트
9886,우남한신휴플러스
9887,우진둥지
9888,은하수드림힐
9889,일신
9890,조양휴캐슬
9891,한미금강
9892,한영둥지
9893,현진1
9894,현진2차
9895,알파시티
9896,월곶4차풍림아이원
9897,월곶Ⅱ유호N플러스빌
9898,월곶동유호NPLUSVILLE
9899,풍림아이원1차
9900,풍림아이원2차
9901,풍림아이원3차
9902,광덕2
9903,대우2차
9904,대우푸르지오1차
9905,대우푸르지오3차
9906,대우푸르지오4차
9907,동경5차
9908,동경6차
9909,벽산3차
9910,시흥성원샹떼빌
9911,예스라이프
9912,은행대우
9913,은행마을녹원
9914,블리스
9915,숲속마을
9916,연성대우3
9917,연성쉐르빌
9918,진말대우1
9919,진말삼환한진
9920,진말우성
9921,J-PARK
9922,드림펠리스
9923,새재마을대동
9924,새재마을청구
9925,이즈라이프
9926,장현II엔플러스빌
9927,장현I엔플러스빌
9928,건영5
9929,건영7
9930,계룡2
9931,계룡리슈빌
9932,고합
9933,대림4
9934,부성파스텔
9935,서해1
9936,서해2
9937,세종1
9938,세종3
9939,시화두산
9940,신한미지엔
9941,신호새피앙
9942,영남3
9943,영남4
9944,영남5
9945,영남6
9946,영화하이닉스
9947,유천
9948,삼호가든아파트
9949,세우
9950,시흥6차푸르지오2단지
9951,산과우리들포동태산
9952,태현2
9953,태현신관1차아파트
9954,태현아파트3차
9955,써미트빌
9956,연꽃마을금호
9957,연꽃마을대우삼호아파트
9958,연꽃마을태평1
9959,연꽃마을태평2
9960,관곡마을동아
9961,관곡마을성원
9962,대우4
9963,데코빌
9964,유호NPLUSVILLE
9965,참이슬마을
9966,네오빌6단지
9967,단원마을금강펜테리움
9968,대우푸르지오5
9969,동화펠리스
9970,보네르빌리지
9971,양지마을
9972,주공(9단지)
9973,주공그린빌7
9974,주공그린빌8
9975,주공그린빌9
9976,푸르지오1차
9977,푸르지오3차
9978,푸르지오4차
9979,호수공원(대림1)
9980,호수공원(대림2A)
9981,호수공원(대림2B)134~139동
9982,공작한양(고층)
9983,공작한양(저층)
9984,군자주공10
9985,군자주공11
9986,군자주공12
9987,군자주공14
9988,군자주공15(고층)
9989,군자주공15(저층)
9990,군자주공6
9991,군자주공7
9992,군자주공8
9993,군자주공9
9994,동명벽산블루밍
9995,산호한양
9996,수정한양
9997,안산신길온천역휴먼빌
9998,안산아이파크
9999,휴먼빌2차
10000,휴먼시아3단지
10001,휴먼시아4단지
10002,휴먼시아6단지
10003,안산8차푸르지오
10004,군자주공5
10005,그린빌15(해맑음마을)
10006,그린빌18
10007,주공그린빌11
10008,주공그린빌12
10009,주공그린빌13단지
10010,주공그린빌14단지
10011,호수마을풍림
10012,건건e-편한세상
10013,반월서해
10014,신동아종건블루아
10015,원촌
10016,그린시아
10017,동양렉슬
10018,반월한양
10019,보라팰리스(948-14)
10020,본오주공
10021,대원해피타워
10022,SK선경
10023,그린시아아파트101동
10024,그린시아아파트102동
10025,본오
10026,본오2차
10027,상록마을
10028,안산고잔6차푸르지오
10029,안산고잔7차푸르지오
10030,안산고잔9차푸르지오
10031,엘리지움
10032,예누림
10033,푸른마을주공2
10034,푸른마을주공3
10035,푸른마을주공4
10036,푸른마을주공5
10037,한영엘리지움Ⅱ
10038,안산현대1
10039,예술인
10040,동영센트럴타워
10041,디블리스
10042,수암베스트타워
10043,이림지오팰리스
10044,주공그린빌10단지
10045,푸르지오2차
10046,건양타워
10047,광덕
10048,프라임타운
10049,대림한숲원
10050,로데오
10051,안성베르빌
10052,공도정보
10053,금호어울림1단지
10054,금호어울림2단지
10055,금호어울림3단지
10056,디자인시티블루밍
10057,안성공도KCC스위첸
10058,한일타운
10059,송정그린빌
10060,산수화
10061,주은풍림
10062,태산1차
10063,주은청설
10064,금산주공
10065,벨라스
10066,유웅
10067,대우1
10068,대우경남
10069,궁전아파트
10070,남용
10071,신라
10072,금화마을
10073,화성하이츠
10074,안성우정에쉐르
10075,안성신소현코아루
10076,신흥빌리지
10077,아양주공1
10078,아양주공2
10079,옥산주공
10080,원곡
10081,일죽아이시타운
10082,지에프
10083,심종
10084,골든
10085,공작럭키
10086,공작성일
10087,공작아파트
10088,관보프라자
10089,관양쇼핑타운
10090,내안에
10091,뉴골든
10092,뉴골든아파트(다동)
10093,덕원맨션7
10094,덕원맨숀6차
10095,동편마을(3단지)
10096,동편마을(4단지)
10097,리버빌(101동)
10098,리버빌(102동)
10099,바우아파트
10100,신태양(A동)
10101,아리랑1차
10102,아리랑3차
10103,아리랑5차
10104,아리랑6차
10105,원주
10106,인덕원마을(삼성)
10107,인덕원메트로빌
10108,코오롱동산타워
10109,한가람(두산)
10110,한가람(삼성)
10111,한가람(세경)
10112,한가람(신라)
10113,한가람(한양)
10114,한미
10115,관악부영4
10116,관악성원
10117,뉴삼호
10118,"뉴타운1,2,3"
10119,뉴타운4
10120,뉴타운5
10121,뉴타운6
10122,더포레스트힐
10123,덕원8
10124,동양월드타워
10125,비산롯데캐슬
10126,비산힐스테이트
10127,삼호빌1동
10128,샛별마을한양4-1
10129,샛별한양4-2
10130,샛별한양4-3
10131,샛별한양6(고층1109)
10132,샛별한양6(고층1109-4)
10133,샛별한양6(고층1109-6)
10134,샛별한양6(저층)
10135,안양임곡휴먼시아
10136,은하수마을한양
10137,은하수벽산
10138,은하수신성
10139,은하수청구
10140,이-편한세상
10141,파크아파트(A동)
10142,현진2
10143,화남8
